date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:02:46	67/67	---M--	200	added ('OK')	text/plain	date:Tue,%2016%20Jun%202020%2010:32:45%20GMT	http://dasta.in/robots.txt		(from )
16:02:47	118819/118819	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:32:46%20GMT	http://dasta.in/	/home/ajith/websites/dasta2/dasta.in/index.html	(from )
16:02:48	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2016%20Jun%202020%2010:32:48%20GMT	https://www.googletagmanager.com/gtm.js?id=	/home/ajith/websites/dasta2/www.googletagmanager.com/gtm.05445.delayed	(from http://dasta.in/)
16:02:49	1150/1150	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2247e-5636dfd0372c0%22	http://dasta.in/wp-content/themes/dasta/favicon.ico	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/favicon.ico	(from http://dasta.in/)
16:02:50	158941/158941	---M-Z	200	added ('OK')	text/css	etag:%2226cdd-581c0edcea4c0-gzip%22	http://dasta.in/wp-content/themes/dasta/stylesheets/app.css?v=21	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/stylesheets/app2dac.css	(from http://dasta.in/)
16:02:51	11222/11222	---M-Z	200	added ('OK')	text/css	etag:%222bd6-5636e0096f9c0-gzip%22	http://dasta.in/wp-content/themes/dasta/stylesheets/watertable.css	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/stylesheets/watertable.css	(from http://dasta.in/)
16:02:52	4484/4484	---M-Z	200	added ('OK')	text/css	etag:%221184-5636e0096f9c0-gzip%22	http://dasta.in/wp-content/themes/dasta/stylesheets/cd-carousel.css	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/stylesheets/cd-carousel.css	(from http://dasta.in/)
16:02:53	51324/51324	---M-Z	200	added ('OK')	application/javascript	etag:%22c87c-5636dfca7e540-gzip%22	http://dasta.in/wp-content/themes/dasta/bower_components/modernizr/modernizr.js	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/bower_components/modernizr/modernizr.js	(from http://dasta.in/)
16:02:54	268/268	---M-Z	200	added ('OK')	text/css	etag:%2210c-55f19349bcc40-gzip%22	http://dasta.in/wp-content/plugins/wordpress-social-login/assets/css/style.css?ver=4.9.3	/home/ajith/websites/dasta2/dasta.in/wp-content/plugins/wordpress-social-login/assets/css/style6959.css	(from http://dasta.in/)
16:02:55	782/782	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2010:32:54%20GMT	http://dasta.in/xmlrpc.php?rsd	/home/ajith/websites/dasta2/dasta.in/xmlrpc0db0.php	(from http://dasta.in/)
16:02:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2010:32:55%20GMT	http://s.w.org/	/home/ajith/websites/dasta2/s.w.org/index.html	(from http://dasta.in/)
16:02:56	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0-gzip%22	http://dasta.in/wp-includes/wlwmanifest.xml	/home/ajith/websites/dasta2/dasta.in/wp-includes/wlwmanifest.xml	(from http://dasta.in/)
16:02:57	2255/2255	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2010:32:57%20GMT	http://dasta.in/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdasta.in%2F	/home/ajith/websites/dasta2/dasta.in/wp-json/oembed/1.0/embedb6c2.json	(from http://dasta.in/)
16:02:59	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2010:32:58%20GMT	http://dasta.in/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdasta.in%2F&format=xml	/home/ajith/websites/dasta2/dasta.in/wp-json/oembed/1.0/embed4d98	(from http://dasta.in/)
16:03:01	322/322	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2010:32:59%20GMT	http://dasta.in/wp-content/themes/dasta	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta.b.delayed	(from http://dasta.in/)
16:03:01	52594/52594	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2010:32:57%20GMT	http://dasta.in/wp-json/	/home/ajith/websites/dasta2/dasta.in/wp-json/index.html	(from http://dasta.in/)
16:03:01	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2016%20Jun%202020%2010:33:01%20GMT	http://dasta.in/wp-content/themes/dasta/	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/index.html	(from http://dasta.in/)
16:03:01	3974/3974	---M-Z	200	added ('OK')	text/css	date:Tue,%2016%20Jun%202020%2010:33:01%20GMT	https://use.typekit.net/reb5sdy.css	/home/ajith/websites/dasta2/use.typekit.net/reb5sdy.css	(from http://dasta.in/)
16:03:02	629/629	---M--	200	added ('OK')	image/png	etag:%22275-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/home.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/home.png	(from http://dasta.in/)
16:03:03	879/879	---M--	200	added ('OK')	image/png	etag:%2236f-59073a26d58b8%22	http://dasta.in/wp-content/themes/dasta/images/dasta-logo.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/dasta-logo.png	(from http://dasta.in/)
16:03:04	879/879	---M--	200	added ('OK')	image/png	etag:%2236f-59073a26d3978%22	http://dasta.in/wp-content/themes/dasta/images/data-logo-dark.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/data-logo-dark.png	(from http://dasta.in/)
16:03:04	16770/16770	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:33:04%20GMT	http://dasta.in/about/	/home/ajith/websites/dasta2/dasta.in/about/index.html	(from http://dasta.in/)
16:03:04	18797/18797	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:33:04%20GMT	http://dasta.in/category/construction-update/	/home/ajith/websites/dasta2/dasta.in/category/construction-update/index.html	(from http://dasta.in/)
16:03:05	1096/1096	---M--	200	added ('OK')	image/gif	etag:%22448-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/spacer.gif	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/spacer.gif	(from http://dasta.in/)
16:03:06	6998/6998	---M--	200	added ('OK')	image/png	etag:%221b56-5636e00787540%22	http://dasta.in/wp-content/themes/dasta/images/v2/photograph-badge.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/v2/photograph-badge.png	(from http://dasta.in/)
16:03:06	72743/72743	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:33:06%20GMT	http://dasta.in/pricing/	/home/ajith/websites/dasta2/dasta.in/pricing/index.html	(from http://dasta.in/)
16:03:06	74014/74014	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:33:06%20GMT	http://dasta.in/the-apartment/	/home/ajith/websites/dasta2/dasta.in/the-apartment/index.html	(from http://dasta.in/)
16:03:08	1038/1038	---M--	200	added ('OK')	image/png	etag:%2240e-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/moon-off.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/moon-off.png	(from http://dasta.in/)
16:03:08	1098/1098	---M--	200	added ('OK')	image/png	etag:%2244a-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/moon-on.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/moon-on.png	(from http://dasta.in/)
16:03:09	2055/2055	---M--	200	added ('OK')	image/png	etag:%22807-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/sun-off.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/sun-off.png	(from http://dasta.in/)
16:03:10	2334/2334	---M--	200	added ('OK')	image/png	etag:%2291e-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/sun-on.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/sun-on.png	(from http://dasta.in/)
16:03:11	1616/1616	---M--	200	added ('OK')	image/png	etag:%22650-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/facebook-light.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/facebook-light.png	(from http://dasta.in/)
16:03:12	1928/1928	---M--	200	added ('OK')	image/png	etag:%22788-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/twitter-light.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/twitter-light.png	(from http://dasta.in/)
16:03:13	2398/2398	---M--	200	added ('OK')	image/png	etag:%2295e-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/google-light.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/google-light.png	(from http://dasta.in/)
16:03:14	1248/1248	---M--	200	added ('OK')	image/svg+xml	etag:%224e0-5636dfd8cc700%22	http://dasta.in/wp-content/themes/dasta/images/calendar_icon_dark.svg	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/calendar_icon_dark.svg	(from http://dasta.in/)
16:03:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2010:33:15%20GMT	http://dasta.in/pricing	/home/ajith/websites/dasta2/dasta.in/pricing	(from http://dasta.in/)
16:03:16	7695/7695	---M--	200	added ('OK')	image/png	etag:%221e0f-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/aesthetic.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/aesthetic.png	(from http://dasta.in/)
16:03:17	7663/7663	---M--	200	added ('OK')	image/png	etag:%221def-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/secure.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/secure.png	(from http://dasta.in/)
16:03:18	8061/8061	---M--	200	added ('OK')	image/png	etag:%221f7d-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/maintenance.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/maintenance.png	(from http://dasta.in/)
16:03:21	224/224	---M--	200	added ('OK')	image/svg+xml	etag:%22e0-56f9e62d20440%22	http://dasta.in/wp-content/themes/dasta/images/v2/icons/down-light.svg	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/v2/icons/down-light.svg	(from http://dasta.in/)
16:03:25	3467/3467	---M--	200	added ('OK')	image/png	etag:%22d8b-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Header/Odourless%20recycled%20water.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Header/Odourless%20recycled%20water.png	(from http://dasta.in/)
16:03:27	3590/3590	---M--	200	added ('OK')	image/png	etag:%22e06-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Header/Flush%20not%20recycled.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Header/Flush%20not%20recycled.png	(from http://dasta.in/)
16:03:29	2743/2743	---M--	200	added ('OK')	image/png	etag:%22ab7-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Header/Certified.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Header/Certified.png	(from http://dasta.in/)
16:03:31	3313/3313	---M--	200	added ('OK')	image/png	etag:%22cf1-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Header/Savings.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Header/Savings.png	(from http://dasta.in/)
16:03:31	2511/2511	---M--	200	added ('OK')	image/svg+xml	etag:%229cf-5636e00787540%22	http://dasta.in/wp-content/themes/dasta/images/water/borewell.svg	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/borewell.svg	(from http://dasta.in/)
16:03:32	1992/1992	---M--	200	added ('OK')	image/svg+xml	etag:%227c8-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/tanker.svg	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/tanker.svg	(from http://dasta.in/)
16:03:33	2869/2869	---M--	200	added ('OK')	image/svg+xml	etag:%22b35-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/rainwater.svg	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/rainwater.svg	(from http://dasta.in/)
16:03:39	3125/3125	---M--	200	added ('OK')	image/png	etag:%22c35-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Standard/No-softening-plant.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Standard/No-softening-plant.png	(from http://dasta.in/)
16:03:41	3022/3022	---M--	200	added ('OK')	image/png	etag:%22bce-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Standard/No-Reverse-Osmosis-Plant.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Standard/No-Reverse-Osmosis-Plant.png	(from http://dasta.in/)
16:03:43	44555/44555	---M--	200	added ('OK')	image/gif	etag:%22ae0b-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/water-standard-lineanimation-6699cc-once.gif	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/water-standard-lineanimation-6699cc-once.gif	(from http://dasta.in/)
16:03:43	3017/3017	---M--	200	added ('OK')	image/png	etag:%22bc9-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Drinking%20water.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Drinking%20water.png	(from http://dasta.in/)
16:03:45	3072/3072	---M--	200	added ('OK')	image/png	etag:%22c00-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Swimming%20pool.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Swimming%20pool.png	(from http://dasta.in/)
16:03:47	4087/4087	---M--	200	added ('OK')	image/png	etag:%22ff7-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Kitchen.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Kitchen.png	(from http://dasta.in/)
16:03:49	3101/3101	---M--	200	added ('OK')	image/png	etag:%22c1d-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Shower.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Shower.png	(from http://dasta.in/)
16:03:51	3631/3631	---M--	200	added ('OK')	image/png	etag:%22e2f-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Car-wash.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Car-wash.png	(from http://dasta.in/)
16:03:53	2865/2865	---M--	200	added ('OK')	image/png	etag:%22b31-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Landscaping.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Landscaping.png	(from http://dasta.in/)
16:03:55	3119/3119	---M--	200	added ('OK')	image/png	etag:%22c2f-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Toilet.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Standard/Toilet.png	(from http://dasta.in/)
16:03:57	3069/3069	---M--	200	added ('OK')	image/png	etag:%22bfd-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Standard/No-recycling-plant.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Standard/No-recycling-plant.png	(from http://dasta.in/)
16:04:01	3479/3479	---M--	200	added ('OK')	image/png	etag:%22d97-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Softening-plant.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Softening-plant.png	(from http://dasta.in/)
16:04:03	3179/3179	---M--	200	added ('OK')	image/png	etag:%22c6b-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Reverse-Osmosis-Plant.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Reverse-Osmosis-Plant.png	(from http://dasta.in/)
16:04:05	3017/3017	---M--	200	added ('OK')	image/png	etag:%22bc9-5636e00787540%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Drinking%20water.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Drinking%20water.png	(from http://dasta.in/)
16:04:07	3072/3072	---M--	200	added ('OK')	image/png	etag:%22c00-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Swimming%20pool.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Swimming%20pool.png	(from http://dasta.in/)
16:04:07	58896/58896	---M--	200	added ('OK')	image/gif	etag:%22e610-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/water-Dasta-lineanimation-6699cc-once.gif	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/water-Dasta-lineanimation-6699cc-once.gif	(from http://dasta.in/)
16:04:09	4087/4087	---M--	200	added ('OK')	image/png	etag:%22ff7-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Kitchen.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Kitchen.png	(from http://dasta.in/)
16:04:09	3101/3101	---M--	200	added ('OK')	image/png	etag:%22c1d-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Shower.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Shower.png	(from http://dasta.in/)
16:04:13	3631/3631	---M--	200	added ('OK')	image/png	etag:%22e2f-5636e00787540%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Car-wash.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Car-wash.png	(from http://dasta.in/)
16:04:15	2865/2865	---M--	200	added ('OK')	image/png	etag:%22b31-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Landscaping.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Landscaping.png	(from http://dasta.in/)
16:04:17	3119/3119	---M--	200	added ('OK')	image/png	etag:%22c2f-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Toilet.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Toilet.png	(from http://dasta.in/)
16:04:19	3002/3002	---M--	200	added ('OK')	image/png	etag:%22bba-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Recycling-Plant.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/icons/Dasta/Recycling-Plant.png	(from http://dasta.in/)
16:04:19	656/656	---M--	200	added ('OK')	image/svg+xml	etag:%22290-5636e0087b780%22	http://dasta.in/wp-content/themes/dasta/images/water/watertable/icon-plus.svg	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/water/watertable/icon-plus.svg	(from http://dasta.in/)
16:04:21	1611/1611	---M--	200	added ('OK')	image/png	etag:%2264b-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/facebook.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/facebook.png	(from http://dasta.in/)
16:04:21	17146/17146	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:34:19%20GMT	http://dasta.in/faqs-about-water-management/	/home/ajith/websites/dasta2/dasta.in/faqs-about-water-management/index.html	(from http://dasta.in/)
16:04:23	1917/1917	---M--	200	added ('OK')	image/png	etag:%2277d-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/twitter.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/twitter.png	(from http://dasta.in/)
16:04:25	2406/2406	---M--	200	added ('OK')	image/png	etag:%22966-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/google.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/google.png	(from http://dasta.in/)
16:04:49	122915/122915	---M--	200	added ('OK')	image/jpeg	etag:%221e023-5636dfd8cc700%22	http://dasta.in/wp-content/themes/dasta/images/building/vastu.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/building/vastu.jpg	(from http://dasta.in/)
16:05:29	345302/345302	---M--	200	added ('OK')	image/jpeg	etag:%228a1dfc469d0ffee70394a0bc1dfa4728%22	http://res.cloudinary.com/dasta/image/upload/carousel/img-2.jpg	/home/ajith/websites/dasta2/res.cloudinary.com/dasta/image/upload/carousel/img-2.jpg	(from http://dasta.in/)
16:05:37	387642/387642	---M--	200	added ('OK')	image/jpeg	etag:%22f1d5eb5d91ae45e547c9ae1d5372c93b%22	http://res.cloudinary.com/dasta/image/upload/carousel/img-1.jpg	/home/ajith/websites/dasta2/res.cloudinary.com/dasta/image/upload/carousel/img-1.jpg	(from http://dasta.in/)
16:05:52	360162/360162	---M--	200	added ('OK')	image/jpeg	etag:%226750e92501b92d8be7a563e7c5ec3868%22	http://res.cloudinary.com/dasta/image/upload/carousel/img-3.jpg	/home/ajith/websites/dasta2/res.cloudinary.com/dasta/image/upload/carousel/img-3.jpg	(from http://dasta.in/)
16:06:06	161464/161464	---M--	200	added ('OK')	image/jpeg	etag:%228844b6d12404840dbc85ea2c1a5b9c3e%22	http://res.cloudinary.com/dasta/image/upload/carousel/img-5.jpg	/home/ajith/websites/dasta2/res.cloudinary.com/dasta/image/upload/carousel/img-5.jpg	(from http://dasta.in/)
16:06:09	219391/219391	---M--	200	added ('OK')	image/jpeg	etag:%2250639e6e747f6ca8ea12f4a328c1723a%22	http://res.cloudinary.com/dasta/image/upload/carousel/img-4.jpg	/home/ajith/websites/dasta2/res.cloudinary.com/dasta/image/upload/carousel/img-4.jpg	(from http://dasta.in/)
16:06:10	7665/7665	---M--	200	added ('OK')	image/png	etag:%221df1-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/tv.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/tv.png	(from http://dasta.in/)
16:06:12	6397/6397	---M--	200	added ('OK')	image/png	etag:%2218fd-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/bank-hdfc-on.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/bank-hdfc-on.png	(from http://dasta.in/)
16:06:12	3453/3453	---M--	200	added ('OK')	image/png	etag:%22d7d-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/bank-hdfc.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/bank-hdfc.png	(from http://dasta.in/)
16:06:15	7846/7846	---M--	200	added ('OK')	image/png	etag:%221ea6-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/bank-icici-on.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/bank-icici-on.png	(from http://dasta.in/)
16:06:17	7527/7527	---M--	200	added ('OK')	image/png	etag:%221d67-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/bank-icici.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/bank-icici.png	(from http://dasta.in/)
16:06:19	7345/7345	---M--	200	added ('OK')	image/png	etag:%221cb1-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/bank-png-on.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/bank-png-on.png	(from http://dasta.in/)
16:06:21	3242/3242	---M--	200	added ('OK')	image/png	etag:%22caa-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/bank-png.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/bank-png.png	(from http://dasta.in/)
16:06:23	2668/2668	---M--	200	added ('OK')	image/png	etag:%22a6c-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/bank-axis-on.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/bank-axis-on.png	(from http://dasta.in/)
16:06:25	2668/2668	---M--	200	added ('OK')	image/png	etag:%22a6c-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/bank-axis.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/bank-axis.png	(from http://dasta.in/)
16:06:27	7076/7076	---M--	200	added ('OK')	image/png	etag:%221ba4-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/bank-sbi-on.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/bank-sbi-on.png	(from http://dasta.in/)
16:06:27	6931/6931	---M--	200	added ('OK')	image/png	etag:%221b13-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/bank-sbi.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/bank-sbi.png	(from http://dasta.in/)
16:06:32	11538/11538	---M--	200	added ('OK')	image/png	etag:%222d12-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/lic-housing.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/lic-housing.png	(from http://dasta.in/)
16:06:32	22897/22897	---M--	200	added ('OK')	image/png	etag:%225971-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/lic-housing-on.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/lic-housing-on.png	(from http://dasta.in/)
16:06:35	4027/4027	---M--	200	added ('OK')	image/png	etag:%22fbb-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/bank-idbi.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/bank-idbi.png	(from http://dasta.in/)
16:06:35	3152/3152	---M--	200	added ('OK')	image/png	etag:%22c50-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/bank-idbi-on.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/bank-idbi-on.png	(from http://dasta.in/)
16:06:37	2628/2628	---M-Z	200	added ('OK')	application/javascript	etag:%22a44-57b3e2c2eb2c0-gzip%22	http://dasta.in/wp-content/themes/dasta/js/util.js?v=20181102	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/js/utilf8f9.js	(from http://dasta.in/)
16:06:43	3941/3941	---M-Z	200	added ('OK')	application/javascript	etag:%22f65-57b3e8e3b6800-gzip%22	http://dasta.in/wp-content/themes/dasta/js/app.basics.js?v=20181121_10	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/js/app.basics070f.js	(from http://dasta.in/)
